subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	subject_match_field	object_match_field	match_string	comment
MONDO:0032599	immunodeficiency 15a	skos:closeMatch	DOID:0111960	immunodeficiency 15A	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 15a	LEXMATCH
MONDO:0032604	retinitis pigmentosa 84	skos:closeMatch	DOID:0112141	retinitis pigmentosa 84	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	retinitis pigmentosa 84	LEXMATCH
MONDO:0032604	retinitis pigmentosa 84	skos:closeMatch	DOID:0112141	retinitis pigmentosa 84	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	rp84	LEXMATCH
MONDO:0032606	mitochondrial complex 1 deficiency, nuclear type 2	skos:closeMatch	DOID:0112083	nuclear type mitochondrial complex I deficiency 2	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn2	LEXMATCH
MONDO:0032608	mitochondrial complex 1 deficiency, nuclear type 3	skos:closeMatch	DOID:0112093	nuclear type mitochondrial complex I deficiency 3	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn3	LEXMATCH
MONDO:0032609	mitochondrial complex 1 deficiency, nuclear type 4	skos:closeMatch	DOID:0112082	nuclear type mitochondrial complex I deficiency 4	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn4	LEXMATCH
MONDO:0032610	mitochondrial complex 1 deficiency, nuclear type 5	skos:closeMatch	DOID:0112068	nuclear type mitochondrial complex I deficiency 5	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn5	LEXMATCH
MONDO:0032611	mitochondrial complex 1 deficiency, nuclear type 6	skos:closeMatch	DOID:0112066	nuclear type mitochondrial complex I deficiency 6	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn6	LEXMATCH
MONDO:0032612	mitochondrial complex 1 deficiency, nuclear type 7	skos:closeMatch	DOID:0112092	nuclear type mitochondrial complex I deficiency 7	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn7	LEXMATCH
MONDO:0032613	mitochondrial complex 1 deficiency, nuclear type 8	skos:closeMatch	DOID:0112081	nuclear type mitochondrial complex I deficiency 8	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn8	LEXMATCH
MONDO:0032615	mitochondrial complex 1 deficiency, nuclear type 9	skos:closeMatch	DOID:0112073	nuclear type mitochondrial complex I deficiency 9	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn9	LEXMATCH
MONDO:0032616	mitochondrial complex 1 deficiency, nuclear type 10	skos:closeMatch	DOID:0112075	nuclear type mitochondrial complex I deficiency 10	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn10	LEXMATCH
MONDO:0032617	mitochondrial complex 1 deficiency, nuclear type 11	skos:closeMatch	DOID:0112089	nuclear type mitochondrial complex I deficiency 11	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn11	LEXMATCH
MONDO:0032618	mitochondrial complex 1 deficiency, nuclear type 13	skos:closeMatch	DOID:0112076	nuclear type mitochondrial complex I deficiency 13	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn13	LEXMATCH
MONDO:0032619	mitochondrial complex 1 deficiency, nuclear type 14	skos:closeMatch	DOID:0112094	nuclear type mitochondrial complex I deficiency 14	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn14	LEXMATCH
MONDO:0032620	mitochondrial complex 1 deficiency, nuclear type 15	skos:closeMatch	DOID:0112077	nuclear type mitochondrial complex I deficiency 15	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn15	LEXMATCH
MONDO:0032621	mitochondrial complex 1 deficiency, nuclear type 16	skos:closeMatch	DOID:0112096	nuclear type mitochondrial complex I deficiency 16	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn16	LEXMATCH
MONDO:0032622	mitochondrial complex 1 deficiency, nuclear type 17	skos:closeMatch	DOID:0112078	nuclear type mitochondrial complex I deficiency 17	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn17	LEXMATCH
MONDO:0032623	mitochondrial complex 1 deficiency, nuclear type 18	skos:closeMatch	DOID:0112070	nuclear type mitochondrial complex I deficiency 18	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn18	LEXMATCH
MONDO:0032624	mitochondrial complex 1 deficiency, nuclear type 19	skos:closeMatch	DOID:0112085	nuclear type mitochondrial complex I deficiency 19	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn19	LEXMATCH
MONDO:0032625	mitochondrial complex 1 deficiency, nuclear type 21	skos:closeMatch	DOID:0112088	nuclear type mitochondrial complex I deficiency 21	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn21	LEXMATCH
MONDO:0032626	mitochondrial complex 1 deficiency, nuclear type 22	skos:closeMatch	DOID:0112069	nuclear type mitochondrial complex I deficiency 22	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn22	LEXMATCH
MONDO:0032627	mitochondrial complex 1 deficiency, nuclear type 23	skos:closeMatch	DOID:0112087	nuclear type mitochondrial complex I deficiency 23	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn23	LEXMATCH
MONDO:0032628	mitochondrial complex 1 deficiency, nuclear type 24	skos:closeMatch	DOID:0112079	nuclear type mitochondrial complex I deficiency 24	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn24	LEXMATCH
MONDO:0032629	mitochondrial complex 1 deficiency, nuclear type 25	skos:closeMatch	DOID:0112067	nuclear type mitochondrial complex I deficiency 25	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn25	LEXMATCH
MONDO:0032630	mitochondrial complex 1 deficiency, nuclear type 26	skos:closeMatch	DOID:0112086	nuclear type mitochondrial complex I deficiency 26	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn26	LEXMATCH
MONDO:0032631	mitochondrial complex 1 deficiency, nuclear type 27	skos:closeMatch	DOID:0112090	nuclear type mitochondrial complex I deficiency 27	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn27	LEXMATCH
MONDO:0032632	mitochondrial complex 1 deficiency, nuclear type 28	skos:closeMatch	DOID:0112095	nuclear type mitochondrial complex I deficiency 28	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn28	LEXMATCH
MONDO:0032633	mitochondrial complex 1 deficiency, nuclear type 29	skos:closeMatch	DOID:0112084	nuclear type mitochondrial complex I deficiency 29	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn29	LEXMATCH
MONDO:0032634	mitochondrial complex 1 deficiency, nuclear type 31	skos:closeMatch	DOID:0112071	nuclear type mitochondrial complex I deficiency 31	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn31	LEXMATCH
MONDO:0032635	mitochondrial complex 1 deficiency, nuclear type 32	skos:closeMatch	DOID:0112080	nuclear type mitochondrial complex I deficiency 32	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn32	LEXMATCH
MONDO:0032636	mitochondrial complex 1 deficiency, nuclear type 33	skos:closeMatch	DOID:0112097	nuclear type mitochondrial complex I deficiency 33	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn33	LEXMATCH
MONDO:0032637	ciliary dyskinesia, primary, 39	skos:closeMatch	DOID:0111854	primary ciliary dyskinesia 39	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cild39	LEXMATCH
MONDO:0032664	ciliary dyskinesia, primary, 40	skos:closeMatch	DOID:0111853	primary ciliary dyskinesia 40	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cild40	LEXMATCH
MONDO:0032668	Diamond-Blackfan anemia 18	skos:closeMatch	DOID:0111896	Diamond-Blackfan anemia 18	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	diamond-blackfan anemia 18	LEXMATCH
MONDO:0032668	Diamond-Blackfan anemia 18	skos:closeMatch	DOID:0111896	Diamond-Blackfan anemia 18	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	dba18	LEXMATCH
MONDO:0032669	Diamond-Blackfan anemia 19	skos:closeMatch	DOID:0111886	Diamond-Blackfan anemia 19	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	diamond-blackfan anemia 19	LEXMATCH
MONDO:0032669	Diamond-Blackfan anemia 19	skos:closeMatch	DOID:0111886	Diamond-Blackfan anemia 19	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	dba19	LEXMATCH
MONDO:0032670	Diamond-Blackfan anemia 20	skos:closeMatch	DOID:0111891	Diamond-Blackfan anemia 20	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	diamond-blackfan anemia 20	LEXMATCH
MONDO:0032670	Diamond-Blackfan anemia 20	skos:closeMatch	DOID:0111891	Diamond-Blackfan anemia 20	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	dba20	LEXMATCH
MONDO:0032677	lissencephaly 9 with complex brainstem malformation	skos:closeMatch	DOID:0112228	lissencephaly 9 with complex brainstem malformation	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	lis9	LEXMATCH
MONDO:0032677	lissencephaly 9 with complex brainstem malformation	skos:closeMatch	DOID:0112228	lissencephaly 9 with complex brainstem malformation	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	lissencephaly 9 with complex brainstem malformation	LEXMATCH
MONDO:0032678	developmental and epileptic encephalopathy, 71	skos:closeMatch	DOID:0112207	developmental and epileptic encephalopathy 71	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	glutaminase deficiency with neonatal epileptic encephalopathy	LEXMATCH
MONDO:0032686	spermatogenic failure 35	skos:closeMatch	DOID:0111914	spermatogenic failure 35	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 35	LEXMATCH
MONDO:0032686	spermatogenic failure 35	skos:closeMatch	DOID:0111914	spermatogenic failure 35	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf35	LEXMATCH
MONDO:0032689	retinitis pigmentosa 85	skos:closeMatch	DOID:0112142	retinitis pigmentosa 85	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	retinitis pigmentosa 85	LEXMATCH
MONDO:0032689	retinitis pigmentosa 85	skos:closeMatch	DOID:0112142	retinitis pigmentosa 85	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	rp85	LEXMATCH
MONDO:0032690	microcephaly, growth deficiency, seizures, and brain malformations	skos:closeMatch	DOID:0081051	microcephaly, growth deficiency, seizures, and brain malformations	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	microcephaly, growth deficiency, seizures, and brain malformations	LEXMATCH
MONDO:0032702	Coffin-Siris syndrome 8	skos:closeMatch	DOID:0112367	Coffin-Siris syndrome 8	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	css8	LEXMATCH
MONDO:0032702	Coffin-Siris syndrome 8	skos:closeMatch	DOID:0112367	Coffin-Siris syndrome 8	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	coffin-siris syndrome 8	LEXMATCH
MONDO:0032721	spondyloepiphyseal dysplasia, kondo-fu type	skos:closeMatch	DOID:0112283	spondyloepiphyseal dysplasia Kondo-Fu type	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	sed with elevated blood lysosomal enzymes	LEXMATCH
MONDO:0032721	spondyloepiphyseal dysplasia, kondo-fu type	skos:closeMatch	DOID:0112283	spondyloepiphyseal dysplasia Kondo-Fu type	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	sedkf	LEXMATCH
MONDO:0032723	immunodeficiency 60	skos:closeMatch	DOID:0111954	immunodeficiency 60	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 60	LEXMATCH
MONDO:0032723	immunodeficiency 60	skos:closeMatch	DOID:0111954	immunodeficiency 60	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd60	LEXMATCH
MONDO:0032737	spastic paraplegia 80, autosomal dominant	skos:closeMatch	DOID:0112341	hereditary spastic paraplegia 80	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spg80	LEXMATCH
MONDO:0032739	spermatogenic failure 36	skos:closeMatch	DOID:0111921	spermatogenic failure 36	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 36	LEXMATCH
MONDO:0032739	spermatogenic failure 36	skos:closeMatch	DOID:0111921	spermatogenic failure 36	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf36	LEXMATCH
MONDO:0032744	spermatogenic failure 37	skos:closeMatch	DOID:0111927	spermatogenic failure 37	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf37	LEXMATCH
MONDO:0032744	spermatogenic failure 37	skos:closeMatch	DOID:0111927	spermatogenic failure 37	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 37	LEXMATCH
MONDO:0032748	spermatogenic failure 38	skos:closeMatch	DOID:0111919	spermatogenic failure 38	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf38	LEXMATCH
MONDO:0032748	spermatogenic failure 38	skos:closeMatch	DOID:0111919	spermatogenic failure 38	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 38	LEXMATCH
MONDO:0032757	ciliary dyskinesia, primary, 41	skos:closeMatch	DOID:0111858	primary ciliary dyskinesia 41	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cild41	LEXMATCH
MONDO:0032763	immunodeficiency 62	skos:closeMatch	DOID:0111991	immunodeficiency 62	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 62	LEXMATCH
MONDO:0032763	immunodeficiency 62	skos:closeMatch	DOID:0111991	immunodeficiency 62	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd62	LEXMATCH
MONDO:0032766	hypoalphalipoproteinemia, primary, 2	skos:closeMatch	DOID:0080958	primary hypoalphalipoproteinemia 2	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	apolipoprotein a-i deficiency	LEXMATCH
MONDO:0032782	immunodeficiency 63 with lymphoproliferation and autoimmunity	skos:closeMatch	DOID:0111997	immunodeficiency 63	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	immunodeficiency 63 with lymphoproliferation and autoimmunity	LEXMATCH
MONDO:0032782	immunodeficiency 63 with lymphoproliferation and autoimmunity	skos:closeMatch	DOID:0111997	immunodeficiency 63	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd63	LEXMATCH
MONDO:0032782	immunodeficiency 63 with lymphoproliferation and autoimmunity	skos:closeMatch	DOID:0111997	immunodeficiency 63	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	il2rb deficiency	LEXMATCH
MONDO:0032783	aortic valve disease 3	skos:closeMatch	DOID:0080977	aortic valve disease 3	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	aortic valve disease 3	LEXMATCH
MONDO:0032786	Noonan syndrome 11	skos:closeMatch	DOID:0112169	Noonan syndrome 11	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	ns11	LEXMATCH
MONDO:0032786	Noonan syndrome 11	skos:closeMatch	DOID:0112169	Noonan syndrome 11	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	noonan syndrome 11	LEXMATCH
MONDO:0032791	Coffin-Siris syndrome 10	skos:closeMatch	DOID:0112371	Coffin-Siris syndrome 10	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	css10	LEXMATCH
MONDO:0032791	Coffin-Siris syndrome 10	skos:closeMatch	DOID:0112371	Coffin-Siris syndrome 10	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	coffin-siris syndrome 10	LEXMATCH
MONDO:0032794	leber congenital amaurosis 19	skos:closeMatch	DOID:0081169	Leber congenital amaurosis 19	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	leber congenital amaurosis 19	LEXMATCH
MONDO:0032801	erythrokeratodermia variabilis et progressiva 6	skos:closeMatch	DOID:0080766	erythrokeratodermia variabilis et progressiva 6	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	erythrokeratodermia variabilis et progressiva 6	LEXMATCH
MONDO:0032803	immunodeficiency 64	skos:closeMatch	DOID:0111980	immunodeficiency 64	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd64	LEXMATCH
MONDO:0032803	immunodeficiency 64	skos:closeMatch	DOID:0111980	immunodeficiency 64	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 64	LEXMATCH
MONDO:0032806	trichothiodystrophy 7, nonphotosensitive	skos:closeMatch	DOID:0111870	nonphotosensitive trichothiodystrophy 7	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	ttd7	LEXMATCH
MONDO:0032808	developmental and epileptic encephalopathy, 77	skos:closeMatch	DOID:0112213	developmental and epileptic encephalopathy 77	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	glycosylphosphatidylinositol biosynthesis defect 19	LEXMATCH
MONDO:0032819	hypothyroidism, congenital, nongoitrous, 7	skos:closeMatch	DOID:0111836	congenital nongoitrous hypothyroidism 7	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	chng7	LEXMATCH
MONDO:0032822	developmental and epileptic encephalopathy, 80	skos:closeMatch	DOID:0112216	developmental and epileptic encephalopathy 80	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	glycosylphosphatidylinositol biosynthesis defect 20	LEXMATCH
MONDO:0032826	nephrotic syndrome, type 21	skos:closeMatch	DOID:0112267	nephrotic syndrome type 21	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	nphs21	LEXMATCH
MONDO:0032834	retinitis pigmentosa 86	skos:closeMatch	DOID:0112143	retinitis pigmentosa 86	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	retinitis pigmentosa 86	LEXMATCH
MONDO:0032834	retinitis pigmentosa 86	skos:closeMatch	DOID:0112143	retinitis pigmentosa 86	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	rp86	LEXMATCH
MONDO:0032835	spondyloepiphyseal dysplasia, nishimura type	skos:closeMatch	DOID:0112288	spondyloepiphyseal dysplasia Nishimura type	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	sedn	LEXMATCH
MONDO:0032837	abdominal obesity-metabolic syndrome 4	skos:closeMatch	DOID:0080945	abdominal obesity-metabolic syndrome 4	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	abdominal obesity-metabolic syndrome 4	LEXMATCH
MONDO:0032839	noonan syndrome 12	skos:closeMatch	DOID:0112170	Noonan syndrome 12	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	ns12	LEXMATCH
MONDO:0032839	noonan syndrome 12	skos:closeMatch	DOID:0112170	Noonan syndrome 12	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	noonan syndrome 12	LEXMATCH
MONDO:0032845	spermatogenic failure 39	skos:closeMatch	DOID:0111926	spermatogenic failure 39	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf39	LEXMATCH
MONDO:0032845	spermatogenic failure 39	skos:closeMatch	DOID:0111926	spermatogenic failure 39	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 39	LEXMATCH
MONDO:0032846	osteogenesis imperfecta, type 20	skos:closeMatch	DOID:0111849	osteogenesis imperfecta type 20	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	oi20	LEXMATCH
MONDO:0032848	immunodeficiency 65, susceptibility to viral infections	skos:closeMatch	DOID:0111978	immunodeficiency 65	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd65	LEXMATCH
MONDO:0032848	immunodeficiency 65, susceptibility to viral infections	skos:closeMatch	DOID:0111978	immunodeficiency 65	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	immunodeficiency 65, susceptibility to viral infections	LEXMATCH
MONDO:0032859	spermatogenic failure 40	skos:closeMatch	DOID:0111918	spermatogenic failure 40	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf40	LEXMATCH
MONDO:0032859	spermatogenic failure 40	skos:closeMatch	DOID:0111918	spermatogenic failure 40	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 40	LEXMATCH
MONDO:0032863	spermatogenic failure 41	skos:closeMatch	DOID:0111912	spermatogenic failure 41	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 41	LEXMATCH
MONDO:0032863	spermatogenic failure 41	skos:closeMatch	DOID:0111912	spermatogenic failure 41	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf41	LEXMATCH
MONDO:0032872	ciliary dyskinesia, primary, 42	skos:closeMatch	DOID:0111855	primary ciliary dyskinesia 42	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cild42	LEXMATCH
MONDO:0032873	retinitis pigmentosa 87 with choroidal involvement	skos:closeMatch	DOID:0112144	retinitis pigmentosa 87	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	rp87	LEXMATCH
MONDO:0032873	retinitis pigmentosa 87 with choroidal involvement	skos:closeMatch	DOID:0112144	retinitis pigmentosa 87	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	retinitis pigmentosa 87 with choroidal involvement	LEXMATCH
MONDO:0032874	ciliary dyskinesia, primary, 43	skos:closeMatch	DOID:0111856	primary ciliary dyskinesia 43	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cild43	LEXMATCH
MONDO:0032879	megabladder, congenital	skos:closeMatch	DOID:0112014	congenital megabladder	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mgbl	LEXMATCH
MONDO:0032896	spermatogenic failure 42	skos:closeMatch	DOID:0111923	spermatogenic failure 42	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf42	LEXMATCH
MONDO:0032896	spermatogenic failure 42	skos:closeMatch	DOID:0111923	spermatogenic failure 42	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 42	LEXMATCH
MONDO:0032898	spermatogenic failure 43	skos:closeMatch	DOID:0111917	spermatogenic failure 43	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf43	LEXMATCH
MONDO:0032898	spermatogenic failure 43	skos:closeMatch	DOID:0111917	spermatogenic failure 43	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 43	LEXMATCH
MONDO:0032899	neutropenia, severe congenital, 8, autosomal dominant	skos:closeMatch	DOID:0112135	severe congenital neutropenia 8	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	shwachman-diamond syndrome-like	LEXMATCH
MONDO:0032899	neutropenia, severe congenital, 8, autosomal dominant	skos:closeMatch	DOID:0112135	severe congenital neutropenia 8	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	scn8	LEXMATCH
MONDO:0032903	arthrogryposis multiplex congenita 4, neurogenic, with agenesis of the corpus callosum	skos:closeMatch	DOID:0080980	arthrogryposis multiplex congenita-4	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	zain syndrome	LEXMATCH
MONDO:0032905	spastic paraplegia 81, autosomal recessive	skos:closeMatch	DOID:0112349	hereditary spastic paraplegia 81	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spg81	LEXMATCH
MONDO:0032906	spastic paraplegia 82, autosomal recessive	skos:closeMatch	DOID:0112343	hereditary spastic paraplegia 82	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spg82	LEXMATCH
MONDO:0032910	mitochondrial complex 1 deficiency, nuclear type 34	skos:closeMatch	DOID:0112091	nuclear type mitochondrial complex I deficiency 34	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn34	LEXMATCH
MONDO:0032912	Coffin-Siris syndrome 11	skos:closeMatch	DOID:0112372	Coffin-Siris syndrome 11	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	css11	LEXMATCH
MONDO:0032912	Coffin-Siris syndrome 11	skos:closeMatch	DOID:0112372	Coffin-Siris syndrome 11	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	coffin-siris syndrome 11	LEXMATCH
MONDO:0032914	ciliary dyskinesia, primary, 44	skos:closeMatch	DOID:0111851	primary ciliary dyskinesia 44	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cild44	LEXMATCH
MONDO:0032918	developmental and epileptic encephalopathy, 84	skos:closeMatch	DOID:0112219	developmental and epileptic encephalopathy 84	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	jamuar syndrome	LEXMATCH
MONDO:0032924	ciliary dyskinesia, primary, 45	skos:closeMatch	DOID:0111857	primary ciliary dyskinesia 45	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cild45	LEXMATCH
MONDO:0032940	retinitis pigmentosa 88	skos:closeMatch	DOID:0112145	retinitis pigmentosa 88	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	retinitis pigmentosa 88	LEXMATCH
