mondo_id	subset	doid_id	mondo_label	doid_label
MONDO:0003689	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:589	familial hemolytic anemia	congenital hemolytic anemia
MONDO:0003754	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:606	Brown-Sequard syndrome	Brown-Sequard syndrome
MONDO:0003757	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:607	paraplegia	paraplegia
MONDO:0003792	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:6170	ovarian carcinosarcoma	ovarian carcinosarcoma
MONDO:0003795	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:6179	ovarian small cell carcinoma	ovarian small cell carcinoma
MONDO:0003825	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:6245	kidney oncocytoma	renal oncocytoma
MONDO:0003865	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:6367	acral lentiginous melanoma	acral lentiginous melanoma
MONDO:0003867	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:6379	diffuse meningeal melanocytosis	diffuse meningeal melanocytosis
MONDO:0003869	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:6383	childhood brain stem glioma	childhood brain stem glioma
MONDO:0003924	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:656	adrenal cortex adenoma	adrenal adenoma
MONDO:0003962	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:6676	Froelich syndrome	Froelich syndrome
MONDO:0004001	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:682	compartment syndrome	compartment syndrome
MONDO:0004069	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:700	inborn mitochondrial metabolism disorder	mitochondrial metabolism disease
MONDO:0004095	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:707	B-cell neoplasm	B-cell lymphoma
MONDO:0004192	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:734	urethra cancer	urethra cancer
MONDO:0004215	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:7426	cutaneous anthrax	cutaneous anthrax
MONDO:0004225	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:7442	monoclonal gammopathy of uncertain significance	monoclonal gammopathy of uncertain significance
MONDO:0004443	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8043	chest wall parachordoma	chest wall parachordoma
MONDO:0004471	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:813	bacterial arthritis	septic arthritis
MONDO:0004496	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:820	myocarditis	myocarditis
MONDO:0004544	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8368	chordoid meningioma	chordoid meningioma
MONDO:0004619	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8622	measles	measles
MONDO:0004631	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8649	tongue cancer	tongue cancer
MONDO:0004643	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8692	myeloid leukemia	myeloid leukemia
MONDO:0004651	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8736	smallpox	smallpox
MONDO:0004653	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060597	atypical chronic myeloid leukemia, BCR-ABL1 negative	atypical chronic myeloid leukemia, BCR-ABL1 negative
MONDO:0004656	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8781	rubella	rubella
MONDO:0004668	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:885	fascioliasis	fascioliasis
MONDO:0004674	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8886	chorioretinitis	chorioretinitis
MONDO:0004691	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:898	autosomal dominant polycystic kidney disease	autosomal dominant polycystic kidney disease
MONDO:0004736	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9252	inborn disorder of amino acid metabolism	amino acid metabolic disorder
MONDO:0004737	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9263	homocystinuria	homocystinuria
MONDO:0004739	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9267	urea cycle disorder	urea cycle disorder
MONDO:0004745	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9286	priapism	priapism
MONDO:0004772	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9378	glaucomatocyclitic crisis	glaucomatocyclitic crisis
MONDO:0004806	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9502	chronic eosinophilic pneumonia	chronic eosinophilic pneumonia
MONDO:0004822	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9563	bronchiectasis	bronchiectasis
MONDO:0004829	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9597	Krukenberg carcinoma	Krukenberg carcinoma
MONDO:0004835	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9602	necrotizing fasciitis	necrotizing fasciitis
MONDO:0004845	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9663	aphthous stomatitis	aphthous stomatitis
MONDO:0004854	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9699	ophthalmia neonatorum	ophthalmia neonatorum
MONDO:0004875	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9766	xanthogranulomatous cholecystitis	xanthogranulomatous cholecystitis
MONDO:0004896	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9840	esotropia	esotropia
MONDO:0004933	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9955	hypoplastic left heart syndrome	hypoplastic left heart syndrome
MONDO:0004941	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:998	eosinophilia-myalgia syndrome	eosinophilia-myalgia syndrome
MONDO:0004942	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9986	orbit lymphoma	orbit lymphoma
MONDO:0004948	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1040	B-cell chronic lymphocytic leukemia	chronic lymphocytic leukemia
MONDO:0004952	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8567	Hodgkins lymphoma	Hodgkin's lymphoma
MONDO:0004958	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050866	oral cavity squamous cell carcinoma	oral squamous cell carcinoma
MONDO:0004965	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3025	acinar cell carcinoma	acinar cell carcinoma
MONDO:0004967	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9952	acute lymphoblastic leukemia	acute lymphoblastic leukemia
MONDO:0004971	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080202	adenoid cystic carcinoma	adenoid cystic carcinoma
MONDO:0004975	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10652	Alzheimer disease	Alzheimer's disease
MONDO:0004976	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:332	amyotrophic lateral sclerosis	amyotrophic lateral sclerosis
MONDO:0004977	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111147	angioimmunoblastic T-cell lymphoma	angioimmunoblastic T-cell lymphoma
MONDO:0004979	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2841	asthma	asthma
MONDO:0004985	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3312	bipolar disorder	bipolar disorder
MONDO:0004997	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2649	chondroblastoma	chondroblastoma
MONDO:0005005	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4467	clear cell renal carcinoma	clear cell renal cell carcinoma
MONDO:0005006	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4880	clear cell sarcoma of kidney	kidney clear cell sarcoma
MONDO:0005011	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8778	Crohn disease	Crohn's disease
MONDO:0005021	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12930	dilated cardiomyopathy	dilated cardiomyopathy
MONDO:0005029	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2224	essential thrombocythemia	essential thrombocythemia
MONDO:0005045	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11984	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy
MONDO:0005055	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8632	Kaposi's sarcoma	Kaposi's sarcoma
MONDO:0005058	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1967	leiomyosarcoma	leiomyosarcoma
MONDO:0005060	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3382	liposarcoma	liposarcoma
MONDO:0005061	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3910	lung adenocarcinoma	lung adenocarcinoma
MONDO:0005072	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:769	neuroblastoma	neuroblastoma
MONDO:0005074	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3110	papillary cystadenocarcinoma	papillary cystadenocarcinoma
MONDO:0005075	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3969	thyroid gland papillary carcinoma	papillary thyroid carcinoma
MONDO:0005080	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10762	portal hypertension	portal hypertension
MONDO:0005081	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10591	preeclampsia	pre-eclampsia
MONDO:0005083	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8893	psoriasis	psoriasis
MONDO:0005086	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4450	renal cell carcinoma	renal cell carcinoma
MONDO:0005091	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2945	severe acute respiratory syndrome	severe acute respiratory syndrome
MONDO:0005094	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:264	hemangiopericytoma	hemangiopericytoma
MONDO:0005095	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1123	spondyloarthropathy	spondyloarthropathy
MONDO:0005096	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1749	squamous cell carcinoma	squamous cell carcinoma
MONDO:0005100	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:418	systemic sclerosis	systemic scleroderma
MONDO:0005116	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8476	Whipple disease	Whipple disease
MONDO:0005119	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:7427	anthrax infection	anthrax disease
MONDO:0005124	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1024	leprosy	leprosy
MONDO:0005130	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10608	celiac disease	celiac disease
MONDO:0005136	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12365	malaria	malaria
MONDO:0005147	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9744	type 1 diabetes mellitus	type 1 diabetes mellitus
MONDO:0005152	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9406	hypopituitarism	hypopituitarism
MONDO:0005164	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3355	fibrosarcoma	fibrosarcoma
MONDO:0005180	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14330	Parkinson disease	Parkinson's disease
MONDO:0005181	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12558	progressive external ophthalmoplegia	chronic progressive external ophthalmoplegia
MONDO:0005201	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:397	restrictive cardiomyopathy	restrictive cardiomyopathy
MONDO:0005207	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3594	choriocarcinoma	choriocarcinoma
MONDO:0005210	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:5165	uterine corpus sarcoma	uterine corpus sarcoma
MONDO:0005220	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4464	collecting duct carcinoma	collecting duct carcinoma
MONDO:0005224	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0081086	acute myeloblastic leukemia without maturation	acute myeloid leukemia without maturation
MONDO:0005246	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1019	osteomyelitis	osteomyelitis
MONDO:0005258	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060041	autism spectrum disorder	autism spectrum disorder
MONDO:0005260	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12849	autism	autistic disorder
MONDO:0005282	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050169	cutaneous lupus erythematosus	cutaneous lupus erythematosus
MONDO:0005301	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2377	multiple sclerosis	multiple sclerosis
MONDO:0005306	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:7147	ankylosing spondylitis	ankylosing spondylitis
MONDO:0005321	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11555	Fuchs' endothelial dystrophy	Fuchs' endothelial dystrophy
MONDO:0005339	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050801	androgenetic alopecia	androgenic alopecia
MONDO:0005340	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:986	alopecia areata	alopecia areata
MONDO:0005342	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2986	IgA glomerulonephritis	IgA glomerulonephritis
MONDO:0005345	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10892	hypospadias	hypospadias
MONDO:0005349	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12185	otosclerosis	otosclerosis
MONDO:0005350	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:7693	abdominal aortic aneurysm	abdominal aortic aneurysm
MONDO:0005357	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11949	Creutzfeldt Jacob disease	Creutzfeldt-Jakob disease
MONDO:0005361	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13922	eosinophilic esophagitis	eosinophilic esophagitis
MONDO:0005382	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:5408	bone Paget disease	Paget disease of bone
MONDO:0005387	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:5426	primary ovarian failure	primary ovarian insufficiency
MONDO:0005388	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12236	primary biliary cholangitis	primary biliary cholangitis
MONDO:0005391	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050425	restless legs syndrome	restless legs syndrome
MONDO:0005396	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14004	thoracic aortic aneurysm	thoracic aortic aneurysm
MONDO:0005404	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8544	myalgic encephalomeyelitis/chronic fatigue syndrome	chronic fatigue syndrome
MONDO:0005411	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3121	gallbladder cancer	gallbladder cancer
MONDO:0005439	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13810	familial hypercholesterolemia	familial hypercholesterolemia
MONDO:0005440	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3308	embryonal carcinoma	embryonal carcinoma
MONDO:0005445	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9146	visceral leishmaniasis	visceral leishmaniasis
MONDO:0005447	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2998	testicular cancer	testicular cancer
MONDO:0005459	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10112	human African trypanosomiasis	sleeping sickness
MONDO:0005486	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050591	tooth agenesis	tooth agenesis
MONDO:0005498	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11976	botulism	botulism
MONDO:0005502	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12205	dengue disease	dengue disease
MONDO:0005504	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11405	diphtheria	diphtheria
MONDO:0005505	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2679	dysembryoplastic neuroepithelial tumor	dysembryoplastic neuroepithelial tumor
MONDO:0005508	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:206	hereditary multiple osteochondromas	hereditary multiple exostoses
MONDO:0005514	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080634	nanophthalmia	nanophthalmos
MONDO:0005515	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8618	oral cavity cancer	oral cavity cancer
MONDO:0005520	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10609	rickets	rickets
MONDO:0005526	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11338	tetanus	tetanus
MONDO:0005556	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080162	lupus nephritis	lupus nephritis
MONDO:0005576	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2917	cryoglobulinemia	cryoglobulinemia
MONDO:0005619	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13258	typhoid fever	typhoid fever
MONDO:0005620	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9246	cerebral amyloid angiopathy	cerebral amyloid angiopathy
MONDO:0005627	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11934	head and neck cancer	head and neck cancer
MONDO:0005628	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1614	male breast carcinoma	male breast cancer
MONDO:0005631	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8478	actinomycosis	actinomycosis
MONDO:0005638	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4090	agnosia	agnosia
MONDO:0005644	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9181	amebiasis	amebiasis
MONDO:0005645	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12841	ancylostomiasis	ancylostomiasis
MONDO:0005657	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13564	aspergillosis	aspergillosis
MONDO:0005661	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9643	babesiosis	babesiosis
MONDO:0005662	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12386	balantidiasis	balantidiasis
MONDO:0005665	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12506	Bell's palsy	Bell's palsy
MONDO:0005672	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12663	blastomycosis	blastomycosis
MONDO:0005683	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11077	brucellosis	brucellosis
MONDO:0005693	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11577	cauda equina syndrome	Cauda equina syndrome
MONDO:0005706	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13450	coccidioidomycosis	coccidioidomycosis
MONDO:0005711	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3827	congenital diaphragmatic hernia	congenital diaphragmatic hernia
MONDO:0005712	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9649	congenital nystagmus	congenital nystagmus
MONDO:0005715	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13336	congenital toxoplasmosis	congenital toxoplasmosis
MONDO:0005724	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12053	cryptococcosis	cryptococcosis
MONDO:0005725	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12750	cyclosporiasis	cyclosporiasis
MONDO:0005736	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10841	eastern equine encephalitis	Eastern equine encephalitis
MONDO:0005737	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4325	Ebola hemorrhagic fever	Ebola virus disease
MONDO:0005749	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:5870	eosinophilic pneumonia	eosinophilic pneumonia
MONDO:0005769	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9210	geniculate herpes zoster	Ramsay Hunt syndrome
MONDO:0005771	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1455	geographic tongue	geographic tongue
MONDO:0005773	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4969	Gerstmann syndrome	Gerstmann syndrome
MONDO:0005774	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13444	glanders	glanders
MONDO:0005775	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2862	G6PD deficiency	glucosephosphate dehydrogenase deficiency
MONDO:0005776	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11379	gnathomiasis	gnathomiasis
MONDO:0005777	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9113	granuloma inguinale	granuloma inguinale
MONDO:0005784	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11266	hantavirus hemorrhagic fever with renal syndrome	Hantavirus hemorrhagic fever with renal syndrome
MONDO:0005788	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4411	hepatitis E virus infection	hepatitis E
MONDO:0005802	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10074	hymenolepiasis	hymenolepiasis
