term_id	exclusion_reason
icd11.foundation:24972466	MONDO:excludeNonDisease
icd11.foundation:249742078	MONDO:excludeNonDisease
icd11.foundation:249810043	MONDO:excludeNonDisease
icd11.foundation:249843059	MONDO:excludeNonDisease
icd11.foundation:249967945	MONDO:excludeNonDisease
icd11.foundation:249997463	MONDO:excludeNonDisease
icd11.foundation:250086777	MONDO:excludeNonDisease
icd11.foundation:250095878	MONDO:excludeNonDisease
icd11.foundation:250100284	MONDO:excludeNonDisease
icd11.foundation:250107253	MONDO:excludeNonDisease
icd11.foundation:250230136	MONDO:excludeNonDisease
icd11.foundation:250253937	MONDO:excludeNonDisease
icd11.foundation:250320176	MONDO:excludeNonDisease
icd11.foundation:250448741	MONDO:excludeNonDisease
icd11.foundation:250461385	MONDO:excludeNonDisease
icd11.foundation:250466458	MONDO:excludeNonDisease
icd11.foundation:250499061	MONDO:excludeNonDisease
icd11.foundation:250536549	MONDO:excludeNonDisease
icd11.foundation:250624289	MONDO:excludeNonDisease
icd11.foundation:250628567	MONDO:excludeNonDisease
icd11.foundation:25063752	MONDO:excludeNonDisease
icd11.foundation:250704391	MONDO:excludeNonDisease
icd11.foundation:250808828	MONDO:excludeNonDisease
icd11.foundation:250995360	MONDO:excludeNonDisease
icd11.foundation:251018836	MONDO:excludeNonDisease
icd11.foundation:251033472	MONDO:excludeNonDisease
icd11.foundation:25106280	MONDO:excludeNonDisease
icd11.foundation:251088082	MONDO:excludeNonDisease
icd11.foundation:251180839	MONDO:excludeNonDisease
icd11.foundation:251201882	MONDO:excludeNonDisease
icd11.foundation:251263313	MONDO:excludeNonDisease
icd11.foundation:251438804	MONDO:excludeNonDisease
icd11.foundation:251495289	MONDO:excludeNonDisease
icd11.foundation:251529460	MONDO:excludeNonDisease
icd11.foundation:251560169	MONDO:excludeNonDisease
icd11.foundation:251571056	MONDO:excludeNonDisease
icd11.foundation:251604391	MONDO:excludeNonDisease
icd11.foundation:251687507	MONDO:excludeNonDisease
icd11.foundation:251745498	MONDO:excludeNonDisease
icd11.foundation:251812336	MONDO:excludeNonDisease
icd11.foundation:25217066	MONDO:excludeNonDisease
icd11.foundation:25234223	MONDO:excludeNonDisease
icd11.foundation:252398123	MONDO:excludeNonDisease
icd11.foundation:252532105	MONDO:excludeNonDisease
icd11.foundation:252631080	MONDO:excludeNonDisease
icd11.foundation:252762346	MONDO:excludeNonDisease
icd11.foundation:252847225	MONDO:excludeNonDisease
icd11.foundation:252869155	MONDO:excludeNonDisease
icd11.foundation:252889276	MONDO:excludeNonDisease
icd11.foundation:252952104	MONDO:excludeNonDisease
icd11.foundation:252980437	MONDO:excludeNonDisease
icd11.foundation:253124357	MONDO:excludeNonDisease
icd11.foundation:253152	MONDO:excludeNonDisease
icd11.foundation:253190317	MONDO:excludeNonDisease
icd11.foundation:253220720	MONDO:excludeNonDisease
icd11.foundation:253236663	MONDO:excludeNonDisease
icd11.foundation:253308806	MONDO:excludeNonDisease
icd11.foundation:253357020	MONDO:excludeNonDisease
icd11.foundation:253368292	MONDO:excludeNonDisease
icd11.foundation:253379792	MONDO:excludeNonDisease
icd11.foundation:253393803	MONDO:excludeNonDisease
icd11.foundation:253482213	MONDO:excludeNonDisease
icd11.foundation:253505799	MONDO:excludeNonDisease
icd11.foundation:253530214	MONDO:excludeNonDisease
icd11.foundation:253684206	MONDO:excludeNonDisease
icd11.foundation:25373972	MONDO:excludeNonDisease
icd11.foundation:253744166	MONDO:excludeNonDisease
icd11.foundation:253752727	MONDO:excludeNonDisease
icd11.foundation:253781008	MONDO:excludeNonDisease
icd11.foundation:253807052	MONDO:excludeNonDisease
icd11.foundation:253891793	MONDO:excludeNonDisease
icd11.foundation:253917373	MONDO:excludeNonDisease
icd11.foundation:254022580	MONDO:excludeNonDisease
icd11.foundation:25402407	MONDO:excludeNonDisease
icd11.foundation:254028860	MONDO:excludeNonDisease
icd11.foundation:254185615	MONDO:excludeNonDisease
icd11.foundation:25425793	MONDO:excludeNonDisease
icd11.foundation:254362563	MONDO:excludeNonDisease
icd11.foundation:254477629	MONDO:excludeNonDisease
icd11.foundation:254512374	MONDO:excludeNonDisease
icd11.foundation:254531675	MONDO:excludeNonDisease
icd11.foundation:254536874	MONDO:excludeNonDisease
icd11.foundation:254538236	MONDO:excludeNonDisease
icd11.foundation:254646600	MONDO:excludeNonDisease
icd11.foundation:254700362	MONDO:excludeNonDisease
icd11.foundation:254723800	MONDO:excludeNonDisease
icd11.foundation:254745040	MONDO:excludeNonDisease
icd11.foundation:254835255	MONDO:excludeNonDisease
icd11.foundation:254866070	MONDO:excludeNonDisease
icd11.foundation:254881973	MONDO:excludeNonDisease
icd11.foundation:254890651	MONDO:excludeNonDisease
icd11.foundation:25495220	MONDO:excludeNonDisease
icd11.foundation:255235784	MONDO:excludeNonDisease
icd11.foundation:25524077	MONDO:excludeNonDisease
icd11.foundation:255244153	MONDO:excludeNonDisease
icd11.foundation:255512005	MONDO:excludeNonDisease
icd11.foundation:255556299	MONDO:excludeNonDisease
icd11.foundation:255633942	MONDO:excludeNonDisease
icd11.foundation:25572241	MONDO:excludeNonDisease
icd11.foundation:25572267	MONDO:excludeNonDisease
icd11.foundation:255860669	MONDO:excludeNonDisease
icd11.foundation:255861598	MONDO:excludeNonDisease
icd11.foundation:255900612	MONDO:excludeNonDisease
icd11.foundation:255919982	MONDO:excludeNonDisease
icd11.foundation:255944127	MONDO:excludeNonDisease
icd11.foundation:255960441	MONDO:excludeNonDisease
icd11.foundation:256084579	MONDO:excludeNonDisease
icd11.foundation:256187719	MONDO:excludeNonDisease
icd11.foundation:25620173	MONDO:excludeNonDisease
icd11.foundation:256258569	MONDO:excludeNonDisease
icd11.foundation:256358381	MONDO:excludeNonDisease
icd11.foundation:256450434	MONDO:excludeNonDisease
icd11.foundation:256478789	MONDO:excludeNonDisease
icd11.foundation:256514245	MONDO:excludeNonDisease
icd11.foundation:256601600	MONDO:excludeNonDisease
icd11.foundation:256640543	MONDO:excludeNonDisease
icd11.foundation:256727477	MONDO:excludeNonDisease
icd11.foundation:256856976	MONDO:excludeNonDisease
icd11.foundation:256946937	MONDO:excludeNonDisease
icd11.foundation:257017674	MONDO:excludeNonDisease
icd11.foundation:257043784	MONDO:excludeNonDisease
icd11.foundation:257047414	MONDO:excludeNonDisease
icd11.foundation:25705666	MONDO:excludeNonDisease
icd11.foundation:257085541	MONDO:excludeNonDisease
icd11.foundation:257114719	MONDO:excludeNonDisease
icd11.foundation:257135454	MONDO:excludeNonDisease
icd11.foundation:2571701	MONDO:excludeNonDisease
icd11.foundation:257344892	MONDO:excludeNonDisease
icd11.foundation:257351229	MONDO:excludeNonDisease
icd11.foundation:257358414	MONDO:excludeNonDisease
icd11.foundation:257415425	MONDO:excludeNonDisease
icd11.foundation:257420431	MONDO:excludeNonDisease
icd11.foundation:257653724	MONDO:excludeNonDisease
icd11.foundation:257702058	MONDO:excludeNonDisease
icd11.foundation:257711579	MONDO:excludeNonDisease
icd11.foundation:257711612	MONDO:excludeNonDisease
icd11.foundation:257986708	MONDO:excludeNonDisease
icd11.foundation:258067317	MONDO:excludeNonDisease
icd11.foundation:258075829	MONDO:excludeNonDisease
icd11.foundation:258138167	MONDO:excludeNonDisease
icd11.foundation:25819217	MONDO:excludeNonDisease
icd11.foundation:258214391	MONDO:excludeNonDisease
icd11.foundation:258281519	MONDO:excludeNonDisease
icd11.foundation:25829608	MONDO:excludeNonDisease
icd11.foundation:258348025	MONDO:excludeNonDisease
icd11.foundation:258490510	MONDO:excludeNonDisease
icd11.foundation:258504153	MONDO:excludeNonDisease
icd11.foundation:258555179	MONDO:excludeNonDisease
icd11.foundation:258576243	MONDO:excludeNonDisease
icd11.foundation:25859219	MONDO:excludeNonDisease
icd11.foundation:258626603	MONDO:excludeNonDisease
icd11.foundation:258677621	MONDO:excludeNonDisease
icd11.foundation:258680493	MONDO:excludeNonDisease
icd11.foundation:258757472	MONDO:excludeNonDisease
icd11.foundation:258822446	MONDO:excludeNonDisease
icd11.foundation:258979424	MONDO:excludeNonDisease
icd11.foundation:258988599	MONDO:excludeNonDisease
icd11.foundation:259036062	MONDO:excludeNonDisease
icd11.foundation:259043347	MONDO:excludeNonDisease
icd11.foundation:259066834	MONDO:excludeNonDisease
icd11.foundation:25915225	MONDO:excludeNonDisease
icd11.foundation:259209713	MONDO:excludeNonDisease
icd11.foundation:259235042	MONDO:excludeNonDisease
icd11.foundation:259265875	MONDO:excludeNonDisease
icd11.foundation:259350422	MONDO:excludeNonDisease
icd11.foundation:259404031	MONDO:excludeNonDisease
icd11.foundation:259502386	MONDO:excludeNonDisease
icd11.foundation:259507478	MONDO:excludeNonDisease
icd11.foundation:259579396	MONDO:excludeNonDisease
icd11.foundation:259591797	MONDO:excludeNonDisease
icd11.foundation:259761352	MONDO:excludeNonDisease
icd11.foundation:26019019	MONDO:excludeNonDisease
icd11.foundation:260198585	MONDO:excludeNonDisease
icd11.foundation:260319298	MONDO:excludeNonDisease
icd11.foundation:260387899	MONDO:excludeNonDisease
icd11.foundation:260509736	MONDO:excludeNonDisease
icd11.foundation:260555478	MONDO:excludeNonDisease
icd11.foundation:260577287	MONDO:excludeNonDisease
icd11.foundation:2606596	MONDO:excludeNonDisease
icd11.foundation:260667050	MONDO:excludeNonDisease
icd11.foundation:260737143	MONDO:excludeNonDisease
icd11.foundation:260788917	MONDO:excludeNonDisease
icd11.foundation:260804041	MONDO:excludeNonDisease
icd11.foundation:260833722	MONDO:excludeNonDisease
icd11.foundation:260883899	MONDO:excludeNonDisease
icd11.foundation:260949829	MONDO:excludeNonDisease
icd11.foundation:260970865	MONDO:excludeNonDisease
icd11.foundation:261086403	MONDO:excludeNonDisease
icd11.foundation:261104712	MONDO:excludeNonDisease
icd11.foundation:261122481	MONDO:excludeNonDisease
icd11.foundation:261221827	MONDO:excludeNonDisease
icd11.foundation:261276443	MONDO:excludeNonDisease
icd11.foundation:261283623	MONDO:excludeNonDisease
icd11.foundation:261390897	MONDO:excludeNonDisease
icd11.foundation:261448830	MONDO:excludeNonDisease
icd11.foundation:261616829	MONDO:excludeNonDisease
icd11.foundation:261767216	MONDO:excludeNonDisease
icd11.foundation:261811668	MONDO:excludeNonDisease
icd11.foundation:261912689	MONDO:excludeNonDisease
icd11.foundation:261924652	MONDO:excludeNonDisease
icd11.foundation:261936609	MONDO:excludeNonDisease
icd11.foundation:262050360	MONDO:excludeNonDisease
icd11.foundation:262073699	MONDO:excludeNonDisease
icd11.foundation:262420158	MONDO:excludeNonDisease
icd11.foundation:262445872	MONDO:excludeNonDisease
icd11.foundation:262519924	MONDO:excludeNonDisease
icd11.foundation:262538528	MONDO:excludeNonDisease
icd11.foundation:262579952	MONDO:excludeNonDisease
icd11.foundation:262655258	MONDO:excludeNonDisease
icd11.foundation:26269521	MONDO:excludeNonDisease
icd11.foundation:262841830	MONDO:excludeNonDisease
icd11.foundation:262884427	MONDO:excludeNonDisease
icd11.foundation:263006764	MONDO:excludeNonDisease
icd11.foundation:263134529	MONDO:excludeNonDisease
icd11.foundation:263252382	MONDO:excludeNonDisease
icd11.foundation:263290113	MONDO:excludeNonDisease
icd11.foundation:263394326	MONDO:excludeNonDisease
icd11.foundation:263431672	MONDO:excludeNonDisease
icd11.foundation:263434042	MONDO:excludeNonDisease
icd11.foundation:263476754	MONDO:excludeNonDisease
icd11.foundation:263487483	MONDO:excludeNonDisease
icd11.foundation:263525352	MONDO:excludeNonDisease
icd11.foundation:26353971	MONDO:excludeNonDisease
icd11.foundation:263570547	MONDO:excludeNonDisease
icd11.foundation:263645815	MONDO:excludeNonDisease
icd11.foundation:263652176	MONDO:excludeNonDisease
icd11.foundation:26365280	MONDO:excludeNonDisease
icd11.foundation:263852468	MONDO:excludeNonDisease
icd11.foundation:263852954	MONDO:excludeNonDisease
icd11.foundation:263869518	MONDO:excludeNonDisease
icd11.foundation:263897855	MONDO:excludeNonDisease
icd11.foundation:263900928	MONDO:excludeNonDisease
icd11.foundation:263940646	MONDO:excludeNonDisease
icd11.foundation:263956933	MONDO:excludeNonDisease
icd11.foundation:264005294	MONDO:excludeNonDisease
icd11.foundation:264092854	MONDO:excludeNonDisease
icd11.foundation:264126101	MONDO:excludeNonDisease
icd11.foundation:264142908	MONDO:excludeNonDisease
icd11.foundation:264151028	MONDO:excludeNonDisease
icd11.foundation:264258686	MONDO:excludeNonDisease
icd11.foundation:264397402	MONDO:excludeNonDisease
icd11.foundation:264479071	MONDO:excludeNonDisease
icd11.foundation:264692180	MONDO:excludeNonDisease
icd11.foundation:264696491	MONDO:excludeNonDisease
icd11.foundation:264731867	MONDO:excludeNonDisease
icd11.foundation:26478574	MONDO:excludeNonDisease
icd11.foundation:264915300	MONDO:excludeNonDisease
icd11.foundation:264971000	MONDO:excludeNonDisease
icd11.foundation:264977992	MONDO:excludeNonDisease
icd11.foundation:265096095	MONDO:excludeNonDisease
icd11.foundation:265194843	MONDO:excludeNonDisease
icd11.foundation:265230989	MONDO:excludeNonDisease
icd11.foundation:265239730	MONDO:excludeNonDisease
icd11.foundation:265249472	MONDO:excludeNonDisease
icd11.foundation:265325433	MONDO:excludeNonDisease
icd11.foundation:265477888	MONDO:excludeNonDisease
icd11.foundation:265528611	MONDO:excludeNonDisease
icd11.foundation:26553569	MONDO:excludeNonDisease
icd11.foundation:265607795	MONDO:excludeNonDisease
icd11.foundation:265638306	MONDO:excludeNonDisease
icd11.foundation:26568807	MONDO:excludeNonDisease
icd11.foundation:265738185	MONDO:excludeNonDisease
icd11.foundation:265789838	MONDO:excludeNonDisease
icd11.foundation:265822591	MONDO:excludeNonDisease
icd11.foundation:265934697	MONDO:excludeNonDisease
icd11.foundation:265993838	MONDO:excludeNonDisease
icd11.foundation:266085146	MONDO:excludeNonDisease
icd11.foundation:266097191	MONDO:excludeNonDisease
icd11.foundation:266118531	MONDO:excludeNonDisease
icd11.foundation:266150789	MONDO:excludeNonDisease
icd11.foundation:266304439	MONDO:excludeNonDisease
icd11.foundation:266373063	MONDO:excludeNonDisease
icd11.foundation:266494830	MONDO:excludeNonDisease
icd11.foundation:266504564	MONDO:excludeNonDisease
icd11.foundation:266576818	MONDO:excludeNonDisease
icd11.foundation:266587469	MONDO:excludeNonDisease
icd11.foundation:266667706	MONDO:excludeNonDisease
icd11.foundation:266676817	MONDO:excludeNonDisease
icd11.foundation:266800054	MONDO:excludeNonDisease
icd11.foundation:266881459	MONDO:excludeNonDisease
icd11.foundation:266938145	MONDO:excludeNonDisease
icd11.foundation:267178856	MONDO:excludeNonDisease
icd11.foundation:267194066	MONDO:excludeNonDisease
icd11.foundation:267283911	MONDO:excludeNonDisease
icd11.foundation:267410636	MONDO:excludeNonDisease
icd11.foundation:267485846	MONDO:excludeNonDisease
icd11.foundation:267501164	MONDO:excludeNonDisease
icd11.foundation:26756479	MONDO:excludeNonDisease
icd11.foundation:267648132	MONDO:excludeNonDisease
icd11.foundation:267667993	MONDO:excludeNonDisease
icd11.foundation:268028311	MONDO:excludeNonDisease
icd11.foundation:268032607	MONDO:excludeNonDisease
icd11.foundation:268230811	MONDO:excludeNonDisease
icd11.foundation:268356064	MONDO:excludeNonDisease
icd11.foundation:268433742	MONDO:excludeNonDisease
icd11.foundation:268511250	MONDO:excludeNonDisease
icd11.foundation:268514478	MONDO:excludeNonDisease
icd11.foundation:268544848	MONDO:excludeNonDisease
icd11.foundation:268617620	MONDO:excludeNonDisease
icd11.foundation:268714364	MONDO:excludeNonDisease
icd11.foundation:268870249	MONDO:excludeNonDisease
icd11.foundation:268960983	MONDO:excludeNonDisease
icd11.foundation:269017418	MONDO:excludeNonDisease
icd11.foundation:269080734	MONDO:excludeNonDisease
icd11.foundation:269119273	MONDO:excludeNonDisease
icd11.foundation:269175910	MONDO:excludeNonDisease
icd11.foundation:269266494	MONDO:excludeNonDisease
icd11.foundation:269270864	MONDO:excludeNonDisease
icd11.foundation:269320422	MONDO:excludeNonDisease
icd11.foundation:269338466	MONDO:excludeNonDisease
icd11.foundation:269411275	MONDO:excludeNonDisease
icd11.foundation:269680842	MONDO:excludeNonDisease
icd11.foundation:269796507	MONDO:excludeNonDisease
icd11.foundation:26988681	MONDO:excludeNonDisease
icd11.foundation:269893628	MONDO:excludeNonDisease
icd11.foundation:269987227	MONDO:excludeNonDisease
icd11.foundation:270045615	MONDO:excludeNonDisease
icd11.foundation:270179927	MONDO:excludeNonDisease
icd11.foundation:270434652	MONDO:excludeNonDisease
icd11.foundation:270566438	MONDO:excludeNonDisease
icd11.foundation:270656972	MONDO:excludeNonDisease
icd11.foundation:270661390	MONDO:excludeNonDisease
icd11.foundation:270702605	MONDO:excludeNonDisease
icd11.foundation:270740935	MONDO:excludeNonDisease
icd11.foundation:270744256	MONDO:excludeNonDisease
icd11.foundation:270962358	MONDO:excludeNonDisease
icd11.foundation:27097710	MONDO:excludeNonDisease
icd11.foundation:27121307	MONDO:excludeNonDisease
icd11.foundation:271224245	MONDO:excludeNonDisease
icd11.foundation:271350841	MONDO:excludeNonDisease
icd11.foundation:271474090	MONDO:excludeNonDisease
icd11.foundation:2715447	MONDO:excludeNonDisease
icd11.foundation:271584716	MONDO:excludeNonDisease
icd11.foundation:271641748	MONDO:excludeNonDisease
icd11.foundation:271719527	MONDO:excludeNonDisease
icd11.foundation:27174852	MONDO:excludeNonDisease
icd11.foundation:271827825	MONDO:excludeNonDisease
icd11.foundation:271853203	MONDO:excludeNonDisease
icd11.foundation:271878915	MONDO:excludeNonDisease
icd11.foundation:271893306	MONDO:excludeNonDisease
icd11.foundation:271967638	MONDO:excludeNonDisease
icd11.foundation:272003170	MONDO:excludeNonDisease
icd11.foundation:272022276	MONDO:excludeNonDisease
icd11.foundation:272207520	MONDO:excludeNonDisease
icd11.foundation:272213767	MONDO:excludeNonDisease
icd11.foundation:272248432	MONDO:excludeNonDisease
icd11.foundation:272257275	MONDO:excludeNonDisease
